dong_info,count,gu_info,num_per_area
마천2동,15,송파구,5.7556080283353
마천1동,16,송파구,6.13931523022432
풍납1동,8,송파구,3.06965761511216
풍납2동,15,송파구,5.7556080283353
거여2동,9,송파구,3.45336481700118
거여1동,13,송파구,4.98819362455726
가락본동,36,송파구,13.81345926800472
가락2동,19,송파구,7.290436835891381
잠실4동,3,송파구,1.1511216056670601
장지동,17,송파구,6.523022432113341
가락1동,11,송파구,4.22077922077922
송파1동,35,송파구,13.4297520661157
석촌동,44,송파구,16.88311688311688
오금동,30,송파구,11.5112160566706
송파2동,14,송파구,5.37190082644628
오륜동,10,송파구,3.8370720188902
목4동,23,양천구,3.963239517518667
목3동,14,양천구,2.4124066628374496
목2동,25,양천구,4.30786904078116
신월4동,12,양천구,2.067777139574957
목1동,35,양천구,6.031016657093624
목5동,18,양천구,3.101665709362435
신월1동,16,양천구,2.7570361860999424
신월2동,8,양천구,1.3785180930499712
신월5동,14,양천구,2.4124066628374496
신정6동,5,양천구,0.861573808156232
신정2동,11,양천구,1.8954623779437103
신정3동,17,양천구,2.929350947731189
신정4동,42,양천구,7.237219988512349
신월7동,15,양천구,2.584721424468696
신정7동,7,양천구,1.2062033314187248
신정1동,4,양천구,0.6892590465249856
신월3동,12,양천구,2.067777139574957
신월6동,5,양천구,0.861573808156232
양평1동,20,영등포구,27.69857433808554
신길5동,7,영등포구,9.69450101832994
양평2동,31,영등포구,42.93279022403259
신길6동,24,영등포구,33.23828920570265
여의동,105,영등포구,145.4175152749491
신길4동,8,영등포구,11.079429735234216
신길3동,12,영등포구,16.619144602851325
문래동,41,영등포구,56.782077393075355
당산1동,40,영등포구,55.39714867617108
도림동,18,영등포구,24.928716904276985
영등포동,66,영등포구,91.40529531568228
영등포본동,18,영등포구,24.928716904276985
대림3동,27,영등포구,37.39307535641548
대림2동,21,영등포구,29.083503054989816
대림1동,13,영등포구,18.0040733197556
당산2동,39,영등포구,54.0122199592668
신길1동,18,영등포구,24.928716904276985
신길7동,11,영등포구,15.234215885947046
원효로2동,12,용산구,19.753086419753085
남영동,25,용산구,41.15226337448559
청파동,30,용산구,49.382716049382715
효창동,9,용산구,14.814814814814813
후암동,18,용산구,29.629629629629626
한강로동,44,용산구,72.42798353909464
한남동,26,용산구,42.79835390946502
서빙고동,12,용산구,19.753086419753085
보광동,8,용산구,13.16872427983539
원효로1동,19,용산구,31.27572016460905
용산2가동,20,용산구,32.92181069958848
이태원2동,16,용산구,26.33744855967078
이태원1동,23,용산구,37.86008230452675
이촌2동,6,용산구,9.876543209876543
이촌1동,7,용산구,11.522633744855966
용문동,8,용산구,13.16872427983539
신사2동,13,은평구,4.813194210703466
신사1동,19,은평구,7.034668461797374
불광1동,25,은평구,9.25614271289128
불광2동,20,은평구,7.404914170313026
녹번동,28,은평구,10.366879838438235
수색동,3,은평구,1.1107371255469538
진관동,28,은평구,10.366879838438235
대조동,30,은평구,11.107371255469538
응암3동,25,은평구,9.25614271289128
갈현1동,21,은평구,7.775159878828677
갈현2동,30,은평구,11.107371255469538
증산동,11,은평구,4.072702793672164
역촌동,40,은평구,14.809828340626051
구산동,17,은평구,6.294177044766071
응암1동,21,은평구,7.775159878828677
응암2동,10,은평구,3.702457085156513
삼청동,7,종로구,25.470514429109162
이화동,23,종로구,83.68883312421582
사직동,24,종로구,87.32747804265999
부암동,12,종로구,43.663739021329995
평창동,11,종로구,40.02509410288583
종로1.2.3.4가동,93,종로구,338.39397741530746
가회동,9,종로구,32.747804265997495
교남동,7,종로구,25.470514429109162
혜화동,26,종로구,94.60476787954832
종로5.6가동,20,종로구,72.77289836888332
숭인1동,6,종로구,21.831869510664998
무악동,6,종로구,21.831869510664998
창신3동,4,종로구,14.554579673776665
창신2동,4,종로구,14.554579673776665
창신1동,10,종로구,36.38644918444166
숭인2동,25,종로구,90.96612296110415
청운효자동,10,종로구,36.38644918444166
회현동,31,중구,230.32128514056222
황학동,11,중구,81.72690763052208
약수동,12,중구,89.15662650602408
장충동,12,중구,89.15662650602408
을지로동,33,중구,245.18072289156623
명동,84,중구,624.0963855421686
광희동,48,중구,356.62650602409633
소공동,50,중구,371.48594377510034
중림동,11,중구,81.72690763052208
필동,35,중구,260.04016064257024
청구동,6,중구,44.57831325301204
다산동,14,중구,104.0160642570281
신당동,25,중구,185.74297188755017
동화동,10,중구,74.29718875502007
신당5동,7,중구,52.00803212851405
상봉2동,29,중랑구,9.405405405405407
묵1동,25,중랑구,8.108108108108109
상봉1동,19,중랑구,6.162162162162163
묵2동,15,중랑구,4.864864864864865
면목2동,26,중랑구,8.432432432432433
신내2동,9,중랑구,2.9189189189189193
신내1동,16,중랑구,5.1891891891891895
망우3동,15,중랑구,4.864864864864865
면목본동,28,중랑구,9.081081081081082
면목7동,16,중랑구,5.1891891891891895
면목5동,8,중랑구,2.5945945945945947
망우본동,44,중랑구,14.270270270270272
중화2동,23,중랑구,7.4594594594594605
면목4동,19,중랑구,6.162162162162163
중화1동,18,중랑구,5.837837837837839
